   Time:sec   Load:kgf  Stroke:mm     Spare1     Spare2
  371.54999     84.667  123.83674    0.00000    0.00000
  371.62000     84.670  123.86000    0.00000    0.00000
  371.70499     84.676  123.88807    0.00000    0.00000
  371.78000     84.680  123.91303    0.00000    0.00000
  371.85999     84.684  123.94004    0.00000    0.00000
  371.92999     84.688  123.96473    0.00000    0.00000
  372.01501     84.691  123.99161    0.00000    0.00000
  372.08499     84.693  124.01614    0.00000    0.00000
  372.17001     84.695  124.04294    0.00000    0.00000
  372.24500     84.697  124.06795    0.00000    0.00000
  372.32501     84.699  124.09503    0.00000    0.00000
  372.39999     84.700  124.12066    0.00000    0.00000
  372.48001     84.703  124.14664    0.00000    0.00000
  372.55499     84.705  124.17259    0.00000    0.00000
  372.63501     84.710  124.19805    0.00000    0.00000
  372.70999     84.715  124.22400    0.00000    0.00000
  372.78500     84.720  124.24860    0.00000    0.00000
  372.86499     84.723  124.27500    0.00000    0.00000
  372.94000     84.725  124.29993    0.00000    0.00000
  373.02499     84.728  124.32787    0.00000    0.00000
  373.09500     84.730  124.35174    0.00000    0.00000
  373.17499     84.731  124.37952    0.00000    0.00000
  373.25500     84.733  124.40498    0.00000    0.00000
  373.33499     84.734  124.43191    0.00000    0.00000
  373.41000     84.735  124.45663    0.00000    0.00000
  373.48999     84.737  124.48360    0.00000    0.00000
  373.56500     84.739  124.50857    0.00000    0.00000
  373.64999     84.741  124.53663    0.00000    0.00000
  373.72000     84.745  124.55989    0.00000    0.00000
  373.80499     84.749  124.58784    0.00000    0.00000
  373.87500     84.752  124.61166    0.00000    0.00000
  373.95499     84.754  124.63953    0.00000    0.00000
  374.03000     84.756  124.66393    0.00000    0.00000
  374.10999     84.759  124.69085    0.00000    0.00000
  374.18500     84.761  124.71549    0.00000    0.00000
  374.26999     84.762  124.74356    0.00000    0.00000
  374.34000     84.763  124.76686    0.00000    0.00000
  374.42499     84.765  124.79566    0.00000    0.00000
  374.49500     84.766  124.81884    0.00000    0.00000
  374.57999     84.768  124.84686    0.00000    0.00000
  374.65500     84.771  124.87191    0.00000    0.00000
  374.73499     84.775  124.89880    0.00000    0.00000
  374.81000     84.779  124.92348    0.00000    0.00000
  374.89499     84.783  124.95147    0.00000    0.00000
  374.96500     84.786  124.97481    0.00000    0.00000
  375.04999     84.789  125.00349    0.00000    0.00000
  375.12000     84.792  125.02679    0.00000    0.00000
  375.20499     84.795  125.05489    0.00000    0.00000
  375.27499     84.798  125.07937    0.00000    0.00000
  375.35999     84.800  125.10650    0.00000    0.00000
  375.43500     84.801  125.13151    0.00000    0.00000
  375.51501     84.803  125.15832    0.00000    0.00000
  375.58499     84.805  125.18284    0.00000    0.00000
  375.67001     84.808  125.20968    0.00000    0.00000
  375.73999     84.813  125.23444    0.00000    0.00000
  375.82501     84.817  125.26141    0.00000    0.00000
  375.89999     84.820  125.28736    0.00000    0.00000
  375.98001     84.825  125.31347    0.00000    0.00000
  376.05499     84.828  125.33868    0.00000    0.00000
  376.13501     84.832  125.36467    0.00000    0.00000
  376.20999     84.834  125.39079    0.00000    0.00000
  376.29001     84.836  125.41632    0.00000    0.00000
  376.36499     84.837  125.44235    0.00000    0.00000
  376.44501     84.839  125.46838    0.00000    0.00000
  376.52499     84.842  125.49535    0.00000    0.00000
  376.60001     84.844  125.51979    0.00000    0.00000
  376.67999     84.848  125.54659    0.00000    0.00000
  376.75500     84.852  125.57144    0.00000    0.00000
  376.83499     84.856  125.59828    0.00000    0.00000
  376.91000     84.859  125.62334    0.00000    0.00000
  376.98999     84.861  125.65038    0.00000    0.00000
  377.06500     84.863  125.67462    0.00000    0.00000
  377.14499     84.866  125.70264    0.00000    0.00000
  377.22501     84.868  125.72830    0.00000    0.00000
  377.30499     84.869  125.75536    0.00000    0.00000
  377.38000     84.870  125.77967    0.00000    0.00000
  377.45999     84.872  125.80659    0.00000    0.00000
  377.53500     84.873  125.83132    0.00000    0.00000
  377.61499     84.874  125.85828    0.00000    0.00000
  377.69000     84.876  125.88326    0.00000    0.00000
  377.77499     84.878  125.91132    0.00000    0.00000
  377.84500     84.880  125.93450    0.00000    0.00000
  377.92999     84.883  125.96330    0.00000    0.00000
  378.00500     84.886  125.98823    0.00000    0.00000
  378.08499     84.889  126.01527    0.00000    0.00000
  378.16000     84.891  126.03960    0.00000    0.00000
  378.23999     84.893  126.06652    0.00000    0.00000
  378.32501     84.895  126.09467    0.00000    0.00000
  378.39999     84.897  126.12054    0.00000    0.00000
  378.48001     84.899  126.14661    0.00000    0.00000
  378.55499     84.900  126.17223    0.00000    0.00000
  378.63501     84.901  126.19821    0.00000    0.00000
  378.70999     84.903  126.22359    0.00000    0.00000
  378.78500     84.904  126.24819    0.00000    0.00000
  378.86499     84.906  126.27520    0.00000    0.00000
  378.94000     84.907  126.29956    0.00000    0.00000
  379.02499     84.909  126.32812    0.00000    0.00000
  379.09500     84.911  126.35158    0.00000    0.00000
  379.17999     84.912  126.37944    0.00000    0.00000
  379.25000     84.913  126.40311    0.00000    0.00000
  379.32999     84.916  126.43117    0.00000    0.00000
  379.40500     84.918  126.45618    0.00000    0.00000
  379.48999     84.921  126.48318    0.00000    0.00000
  379.56000     84.923  126.50742    0.00000    0.00000
  379.64499     84.924  126.53553    0.00000    0.00000
  379.71500     84.926  126.55916    0.00000    0.00000
  379.79999     84.927  126.58743    0.00000    0.00000
  379.87000     84.928  126.61121    0.00000    0.00000
  379.95499     84.929  126.63908    0.00000    0.00000
  380.03000     84.930  126.66348    0.00000    0.00000
  380.10999     84.931  126.69044    0.00000    0.00000
  380.18500     84.932  126.71537    0.00000    0.00000
  380.26999     84.934  126.74348    0.00000    0.00000
  380.34000     84.936  126.76711    0.00000    0.00000
  380.42499     84.939  126.79517    0.00000    0.00000
  380.49500     84.942  126.81847    0.00000    0.00000
  380.57999     84.946  126.84711    0.00000    0.00000
  380.65500     84.948  126.87151    0.00000    0.00000
  380.73499     84.951  126.89835    0.00000    0.00000
  380.81000     84.952  126.92307    0.00000    0.00000
  380.89499     84.953  126.95139    0.00000    0.00000
  380.96500     84.953  126.97501    0.00000    0.00000
  381.04999     84.954  127.00312    0.00000    0.00000
  381.12000     84.954  127.02637    0.00000    0.00000
  381.20499     84.955  127.05440    0.00000    0.00000
  381.27499     84.956  127.07905    0.00000    0.00000
  381.35501     84.956  127.10426    0.00000    0.00000
  381.42999     84.957  127.13041    0.00000    0.00000
  381.51001     84.958  127.15627    0.00000    0.00000
  381.58499     84.959  127.18198    0.00000    0.00000
  381.66501     84.959  127.20805    0.00000    0.00000
  381.73999     84.960  127.23396    0.00000    0.00000
  381.82001     84.960  127.25929    0.00000    0.00000
  381.89999     84.961  127.28695    0.00000    0.00000
  381.97501     84.961  127.31135    0.00000    0.00000
  382.05499     84.961  127.33897    0.00000    0.00000
  382.13501     84.961  127.36427    0.00000    0.00000
  382.20999     84.961  127.39037    0.00000    0.00000
  382.29501     84.962  127.41791    0.00000    0.00000
  382.36499     84.962  127.44190    0.00000    0.00000
  382.44501     84.962  127.46802    0.00000    0.00000
  382.52499     84.962  127.49490    0.00000    0.00000
  382.60001     84.962  127.51934    0.00000    0.00000
  382.67999     84.963  127.54720    0.00000    0.00000
  382.76001     84.963  127.57298    0.00000    0.00000
  382.83499     84.963  127.59889    0.00000    0.00000
  382.91501     84.964  127.62488    0.00000    0.00000
  382.98999     84.964  127.65030    0.00000    0.00000
  383.07001     84.964  127.67621    0.00000    0.00000
  383.14999     84.964  127.70321    0.00000    0.00000
  383.22501     84.965  127.72790    0.00000    0.00000
  383.30499     84.965  127.75486    0.00000    0.00000
  383.38000     84.965  127.77991    0.00000    0.00000
  383.45999     84.966  127.80684    0.00000    0.00000
  383.53500     84.967  127.83120    0.00000    0.00000
  383.61499     84.968  127.85825    0.00000    0.00000
  383.69000     84.969  127.88280    0.00000    0.00000
  383.77499     84.970  127.91132    0.00000    0.00000
  383.84500     84.971  127.93475    0.00000    0.00000
  383.92999     84.972  127.96289    0.00000    0.00000
  384.00000     84.972  127.98619    0.00000    0.00000
  384.07999     84.972  128.01413    0.00000    0.00000
  384.15500     84.972  128.03918    0.00000    0.00000
  384.23999     84.971  128.06612    0.00000    0.00000
  384.31000     84.971  128.09084    0.00000    0.00000
  384.39499     84.971  128.11882    0.00000    0.00000
  384.46500     84.971  128.14207    0.00000    0.00000
  384.54999     84.971  128.17088    0.00000    0.00000
  384.62000     84.972  128.19414    0.00000    0.00000
  384.70499     84.972  128.22205    0.00000    0.00000
  384.78000     84.972  128.24681    0.00000    0.00000
  384.85999     84.972  128.27370    0.00000    0.00000
  384.93500     84.972  128.29883    0.00000    0.00000
  385.01999     84.971  128.32672    0.00000    0.00000
  385.09000     84.971  128.35014    0.00000    0.00000
  385.17499     84.971  128.37773    0.00000    0.00000
  385.24500     84.970  128.40103    0.00000    0.00000
  385.32999     84.970  128.42982    0.00000    0.00000
  385.39999     84.970  128.45403    0.00000    0.00000
  385.48499     84.971  128.48106    0.00000    0.00000
  385.55499     84.971  128.50580    0.00000    0.00000
  385.63501     84.971  128.53105    0.00000    0.00000
  385.70999     84.971  128.55704    0.00000    0.00000
  385.79001     84.971  128.58273    0.00000    0.00000
  385.86499     84.971  128.60864    0.00000    0.00000
  385.94501     84.971  128.63475    0.00000    0.00000
  386.02499     84.971  128.66161    0.00000    0.00000
  386.10001     84.971  128.68608    0.00000    0.00000
  386.17999     84.971  128.71292    0.00000    0.00000
  386.25500     84.971  128.73798    0.00000    0.00000
  386.32999     84.971  128.76408    0.00000    0.00000
  386.40500     84.971  128.78894    0.00000    0.00000
  386.48999     84.971  128.81595    0.00000    0.00000
  386.56000     84.971  128.84067    0.00000    0.00000
  386.64499     84.971  128.86902    0.00000    0.00000
  386.71500     84.971  128.89195    0.00000    0.00000
  386.79999     84.971  128.92059    0.00000    0.00000
  386.87000     84.971  128.94397    0.00000    0.00000
  386.95499     84.971  128.97195    0.00000    0.00000
  387.03000     84.971  128.99684    0.00000    0.00000
  387.10999     84.971  129.02405    0.00000    0.00000
  387.18500     84.971  129.04849    0.00000    0.00000
  387.26999     84.971  129.07664    0.00000    0.00000
  387.34000     84.971  129.09998    0.00000    0.00000
  387.42499     84.971  129.12862    0.00000    0.00000
  387.49500     84.971  129.15196    0.00000    0.00000
  387.57999     84.971  129.17990    0.00000    0.00000
  387.65500     84.971  129.20462    0.00000    0.00000
  387.73499     84.971  129.23155    0.00000    0.00000
  387.81000     84.971  129.25652    0.00000    0.00000
  387.89499     84.971  129.28462    0.00000    0.00000
  387.96500     84.971  129.30785    0.00000    0.00000
  388.04999     84.971  129.33583    0.00000    0.00000
  388.12000     84.971  129.35962    0.00000    0.00000
  388.20499     84.971  129.38780    0.00000    0.00000
  388.27499     84.971  129.41261    0.00000    0.00000
  388.35999     84.971  129.43942    0.00000    0.00000
  388.42999     84.971  129.46394    0.00000    0.00000
  388.51501     84.971  129.49083    0.00000    0.00000
  388.59000     84.971  129.51579    0.00000    0.00000
  388.67001     84.971  129.54292    0.00000    0.00000
  388.73999     84.971  129.56749    0.00000    0.00000
  388.82501     84.971  129.59445    0.00000    0.00000
  388.89999     84.971  129.62048    0.00000    0.00000
  388.98001     84.971  129.64581    0.00000    0.00000
  389.05499     84.971  129.67184    0.00000    0.00000
  389.13501     84.971  129.69775    0.00000    0.00000
  389.20999     84.971  129.72350    0.00000    0.00000
  389.28500     84.971  129.74782    0.00000    0.00000
  389.36499     84.971  129.77473    0.00000    0.00000
  389.44000     84.971  129.79955    0.00000    0.00000
  389.51999     84.971  129.82733    0.00000    0.00000
  389.59000     84.971  129.85046    0.00000    0.00000
  389.67499     84.971  129.87877    0.00000    0.00000
  389.74500     84.971  129.90236    0.00000    0.00000
  389.82999     84.971  129.93047    0.00000    0.00000
  389.90500     84.971  129.95474    0.00000    0.00000
  389.98499     84.971  129.98175    0.00000    0.00000
  390.06000     84.971  130.00676    0.00000    0.00000
  390.14499     84.970  130.03467    0.00000    0.00000
  390.21500     84.970  130.05846    0.00000    0.00000
  390.29999     84.970  130.08669    0.00000    0.00000
  390.37000     84.970  130.11031    0.00000    0.00000
  390.45499     84.970  130.13873    0.00000    0.00000
  390.53000     84.971  130.16325    0.00000    0.00000
  390.60999     84.971  130.19043    0.00000    0.00000
  390.68500     84.971  130.21466    0.00000    0.00000
  390.76999     84.971  130.24347    0.00000    0.00000
  390.84000     84.971  130.26665    0.00000    0.00000
  390.92499     84.971  130.29459    0.00000    0.00000
  390.99500     84.971  130.31842    0.00000    0.00000
  391.07999     84.971  130.34660    0.00000    0.00000
  391.15500     84.971  130.37129    0.00000    0.00000
  391.23499     84.971  130.39833    0.00000    0.00000
  391.31000     84.971  130.42261    0.00000    0.00000
  391.39499     84.971  130.45137    0.00000    0.00000
  391.46500     84.971  130.47462    0.00000    0.00000
  391.54999     84.971  130.50266    0.00000    0.00000
  391.62000     84.971  130.52637    0.00000    0.00000
  391.70499     84.971  130.55423    0.00000    0.00000
  391.78000     84.971  130.57936    0.00000    0.00000
  391.85999     84.971  130.60620    0.00000    0.00000
  391.92999     84.971  130.63060    0.00000    0.00000
  392.01501     84.971  130.65761    0.00000    0.00000
  392.08499     84.971  130.68221    0.00000    0.00000
  392.17001     84.971  130.70926    0.00000    0.00000
  392.24500     84.972  130.73419    0.00000    0.00000
  392.32501     84.972  130.76123    0.00000    0.00000
  392.39999     84.972  130.78658    0.00000    0.00000
  392.48001     84.972  130.81256    0.00000    0.00000
  392.55499     84.973  130.83862    0.00000    0.00000
  392.63501     84.973  130.86417    0.00000    0.00000
  392.70999     84.974  130.89015    0.00000    0.00000
  392.79001     84.975  130.91628    0.00000    0.00000
  392.86499     84.977  130.94144    0.00000    0.00000
  392.94501     84.978  130.96759    0.00000    0.00000
  393.02499     84.980  130.99443    0.00000    0.00000
  393.10001     84.983  131.01921    0.00000    0.00000
  393.17999     84.985  131.04617    0.00000    0.00000
  393.25500     84.987  131.07114    0.00000    0.00000
  393.33499     84.990  131.09822    0.00000    0.00000
  393.41000     84.994  131.12251    0.00000    0.00000
  393.48999     84.997  131.14948    0.00000    0.00000
  393.56500     85.000  131.17424    0.00000    0.00000
  393.64999     85.004  131.20312    0.00000    0.00000
  393.73499     85.006  131.23114    0.00000    0.00000
  393.80499     85.008  131.25542    0.00000    0.00000
  393.89001     85.009  131.28250    0.00000    0.00000
  393.95999     85.010  131.30646    0.00000    0.00000
  394.04001     85.011  131.33241    0.00000    0.00000
  394.11499     85.012  131.35857    0.00000    0.00000
  394.19501     85.013  131.38406    0.00000    0.00000
  394.27499     85.015  131.41110    0.00000    0.00000
  394.34500     85.018  131.43420    0.00000    0.00000
  394.42999     85.021  131.46243    0.00000    0.00000
  394.50000     85.025  131.48610    0.00000    0.00000
  394.58499     85.030  131.51506    0.00000    0.00000
  394.66000     85.034  131.53941    0.00000    0.00000
  394.73499     85.037  131.56512    0.00000    0.00000
  394.81000     85.040  131.59006    0.00000    0.00000
  394.89499     85.042  131.61812    0.00000    0.00000
  394.96500     85.042  131.64142    0.00000    0.00000
  395.04999     85.043  131.67001    0.00000    0.00000
  395.12000     85.044  131.69348    0.00000    0.00000
  395.20499     85.045  131.72130    0.00000    0.00000
  395.28000     85.046  131.74606    0.00000    0.00000
  395.35999     85.047  131.77295    0.00000    0.00000
  395.43500     85.048  131.79803    0.00000    0.00000
  395.51999     85.049  131.82602    0.00000    0.00000
  395.59000     85.052  131.84929    0.00000    0.00000
  395.67499     85.057  131.87743    0.00000    0.00000
  395.74500     85.061  131.90097    0.00000    0.00000
  395.82999     85.065  131.92929    0.00000    0.00000
  395.89999     85.067  131.95406    0.00000    0.00000
  395.98499     85.069  131.98097    0.00000    0.00000
  396.05499     85.071  132.00534    0.00000    0.00000
  396.14001     85.072  132.03226    0.00000    0.00000
  396.21500     85.073  132.05727    0.00000    0.00000
  396.29501     85.075  132.08427    0.00000    0.00000
  396.36499     85.076  132.10889    0.00000    0.00000
  396.45001     85.077  132.13605    0.00000    0.00000
  396.52499     85.079  132.16183    0.00000    0.00000
  396.60501     85.080  132.18726    0.00000    0.00000
  396.67999     85.082  132.21329    0.00000    0.00000
  396.76001     85.086  132.23927    0.00000    0.00000
  396.83499     85.089  132.26489    0.00000    0.00000
  396.91501     85.091  132.29088    0.00000    0.00000
  396.98999     85.093  132.31691    0.00000    0.00000
  397.07001     85.095  132.34224    0.00000    0.00000
  397.14999     85.097  132.36917    0.00000    0.00000
  397.22501     85.099  132.39426    0.00000    0.00000
  397.30499     85.101  132.42119    0.00000    0.00000
  397.38000     85.103  132.44583    0.00000    0.00000
  397.45999     85.104  132.47301    0.00000    0.00000
  397.53500     85.106  132.49716    0.00000    0.00000
  397.61499     85.107  132.52425    0.00000    0.00000
  397.69000     85.109  132.54921    0.00000    0.00000
  397.76999     85.113  132.57729    0.00000    0.00000
  397.84500     85.116  132.60086    0.00000    0.00000
  397.92999     85.118  132.62909    0.00000    0.00000
  398.00000     85.120  132.65292    0.00000    0.00000
  398.08499     85.122  132.68079    0.00000    0.00000
  398.15500     85.124  132.70514    0.00000    0.00000
  398.23999     85.125  132.73219    0.00000    0.00000
  398.31000     85.126  132.75679    0.00000    0.00000
  398.39999     85.127  132.78587    0.00000    0.00000
  398.47000     85.128  132.80917    0.00000    0.00000
  398.54999     85.130  132.83716    0.00000    0.00000
  398.62500     85.131  132.86087    0.00000    0.00000
  398.70499     85.133  132.88771    0.00000    0.00000
  398.78000     85.135  132.91220    0.00000    0.00000
  398.85999     85.136  132.93907    0.00000    0.00000
  398.92999     85.138  132.96381    0.00000    0.00000
  399.01501     85.141  132.99081    0.00000    0.00000
  399.08499     85.143  133.01501    0.00000    0.00000
  399.16501     85.146  133.04076    0.00000    0.00000
  399.23999     85.148  133.06679    0.00000    0.00000
  399.32001     85.150  133.09273    0.00000    0.00000
  399.39999     85.152  133.11978    0.00000    0.00000
  399.47501     85.154  133.14406    0.00000    0.00000
  399.55499     85.156  133.17107    0.00000    0.00000
  399.63000     85.158  133.19583    0.00000    0.00000
  399.70999     85.159  133.22263    0.00000    0.00000
  399.78500     85.161  133.24785    0.00000    0.00000
  399.86499     85.162  133.27461    0.00000    0.00000
  399.94000     85.164  133.29904    0.00000    0.00000
  400.01999     85.166  133.32703    0.00000    0.00000
  400.09500     85.168  133.35066    0.00000    0.00000
  400.17999     85.170  133.37904    0.00000    0.00000
  400.25000     85.173  133.40263    0.00000    0.00000
  400.33499     85.176  133.43069    0.00000    0.00000
  400.40500     85.179  133.45502    0.00000    0.00000
  400.48499     85.183  133.48198    0.00000    0.00000
  400.56000     85.185  133.50699    0.00000    0.00000
  400.64499     85.187  133.53494    0.00000    0.00000
  400.71500     85.189  133.55856    0.00000    0.00000
  400.79999     85.191  133.58672    0.00000    0.00000
  400.87000     85.192  133.60989    0.00000    0.00000
  400.95499     85.193  133.63869    0.00000    0.00000
  401.03000     85.195  133.66289    0.00000    0.00000
  401.10999     85.198  133.68997    0.00000    0.00000
  401.18500     85.200  133.71494    0.00000    0.00000
  401.26999     85.203  133.74358    0.00000    0.00000
  401.34000     85.206  133.76700    0.00000    0.00000
  401.42499     85.210  133.79494    0.00000    0.00000
  401.49500     85.214  133.81857    0.00000    0.00000
  401.57999     85.217  133.84659    0.00000    0.00000
  401.65500     85.219  133.87189    0.00000    0.00000
  401.73999     85.221  133.89894    0.00000    0.00000
  401.81000     85.223  133.92349    0.00000    0.00000
  401.89499     85.225  133.95160    0.00000    0.00000
  401.96500     85.226  133.97458    0.00000    0.00000
  402.04999     85.228  134.00285    0.00000    0.00000
  402.12000     85.230  134.02664    0.00000    0.00000
  402.20499     85.234  134.05441    0.00000    0.00000
  402.28000     85.236  134.07954    0.00000    0.00000
  402.35999     85.240  134.10684    0.00000    0.00000
  402.43500     85.244  134.13148    0.00000    0.00000
  402.51999     85.249  134.15955    0.00000    0.00000
  402.59000     85.253  134.18282    0.00000    0.00000
  402.67499     85.256  134.21092    0.00000    0.00000
  402.74500     85.258  134.23486    0.00000    0.00000
  402.82999     85.260  134.26343    0.00000    0.00000
  402.90500     85.261  134.28790    0.00000    0.00000
  402.98499     85.262  134.31479    0.00000    0.00000
  403.06000     85.263  134.33980    0.00000    0.00000
  403.14499     85.264  134.36778    0.00000    0.00000
  403.21500     85.265  134.39140    0.00000    0.00000
  403.29999     85.268  134.41951    0.00000    0.00000
  403.37000     85.271  134.44273    0.00000    0.00000
  403.45499     85.276  134.47157    0.00000    0.00000
  403.53000     85.281  134.49573    0.00000    0.00000
  403.60999     85.286  134.52278    0.00000    0.00000
  403.68500     85.291  134.54755    0.00000    0.00000
  403.76999     85.296  134.57578    0.00000    0.00000
  403.84000     85.299  134.59940    0.00000    0.00000
  403.92499     85.301  134.62738    0.00000    0.00000
  403.99500     85.302  134.65073    0.00000    0.00000
  404.07999     85.302  134.67874    0.00000    0.00000
  404.15500     85.304  134.70363    0.00000    0.00000
  404.23499     85.305  134.73080    0.00000    0.00000
  404.30499     85.306  134.75540    0.00000    0.00000
  404.39001     85.308  134.78233    0.00000    0.00000
  404.45999     85.311  134.80681    0.00000    0.00000
  404.54501     85.316  134.83362    0.00000    0.00000
  404.62000     85.321  134.85870    0.00000    0.00000
  404.70001     85.326  134.88564    0.00000    0.00000
  404.77499     85.330  134.91138    0.00000    0.00000
  404.85501     85.335  134.93733    0.00000    0.00000
  404.92999     85.338  134.96332    0.00000    0.00000
  405.01001     85.341  134.98874    0.00000    0.00000
  405.08499     85.342  135.01463    0.00000    0.00000
  405.16501     85.344  135.04063    0.00000    0.00000
  405.23999     85.345  135.06641    0.00000    0.00000
  405.32001     85.347  135.09229    0.00000    0.00000
  405.39999     85.349  135.11932    0.00000    0.00000
  405.47501     85.352  135.14365    0.00000    0.00000
  405.55499     85.357  135.17126    0.00000    0.00000
  405.63501     85.363  135.19737    0.00000    0.00000
  405.70999     85.368  135.22319    0.00000    0.00000
  405.79001     85.375  135.24873    0.00000    0.00000
  405.86499     85.380  135.27452    0.00000    0.00000
  405.95001     85.386  135.30226    0.00000    0.00000
  406.03000     85.390  135.32861    0.00000    0.00000
  406.10999     85.393  135.35562    0.00000    0.00000
  406.17999     85.395  135.38026    0.00000    0.00000
  406.26501     85.397  135.40723    0.00000    0.00000
  406.33499     85.399  135.43159    0.00000    0.00000
  406.42001     85.403  135.45924    0.00000    0.00000
  406.49500     85.407  135.48357    0.00000    0.00000
  406.57501     85.413  135.51062    0.00000    0.00000
  406.64999     85.419  135.53653    0.00000    0.00000
  406.73499     85.425  135.56354    0.00000    0.00000
  406.80499     85.430  135.58826    0.00000    0.00000
  406.88501     85.435  135.61412    0.00000    0.00000
  406.95999     85.440  135.63954    0.00000    0.00000
  407.12000     85.446  135.69225    0.00000    0.00000
  407.27499     85.450  135.74414    0.00000    0.00000
  407.42999     85.458  135.79543    0.00000    0.00000
  407.57999     85.472  135.84654    0.00000    0.00000
  407.73499     85.485  135.89746    0.00000    0.00000
  407.89001     85.496  135.94908    0.00000    0.00000
  408.04001     85.501  135.99905    0.00000    0.00000
  408.19000     85.505  136.04912    0.00000    0.00000
  408.34000     85.511  136.10011    0.00000    0.00000
  408.49500     85.524  136.15103    0.00000    0.00000
  408.64999     85.538  136.20338    0.00000    0.00000
  408.80499     85.550  136.25450    0.00000    0.00000
  408.95999     85.558  136.30611    0.00000    0.00000
  409.11499     85.562  136.35703    0.00000    0.00000
  409.26999     85.566  136.40933    0.00000    0.00000
  409.42499     85.579  136.46037    0.00000    0.00000
  409.57999     85.594  136.51205    0.00000    0.00000
  409.72501     85.608  136.56026    0.00000    0.00000
  409.87500     85.619  136.61028    0.00000    0.00000
  410.03000     85.624  136.66335    0.00000    0.00000
  410.18500     85.628  136.71426    0.00000    0.00000
  410.34000     85.638  136.76599    0.00000    0.00000
  410.49500     85.652  136.81720    0.00000    0.00000
  410.64999     85.665  136.86926    0.00000    0.00000
  410.80499     85.676  136.92033    0.00000    0.00000
  410.95499     85.681  136.97125    0.00000    0.00000
  411.10999     85.685  137.02222    0.00000    0.00000
  411.26001     85.690  137.07224    0.00000    0.00000
  411.41000     85.699  137.12218    0.00000    0.00000
  411.56000     85.709  137.17317    0.00000    0.00000
  411.71500     85.721  137.22414    0.00000    0.00000
  411.87000     85.727  137.27582    0.00000    0.00000
  412.02499     85.731  137.32788    0.00000    0.00000
  412.17999     85.734  137.37912    0.00000    0.00000
  412.33499     85.741  137.43013    0.00000    0.00000
  412.48499     85.751  137.48120    0.00000    0.00000
  412.64499     85.762  137.53392    0.00000    0.00000
  412.79501     85.772  137.58386    0.00000    0.00000
  412.94501     85.776  137.63376    0.00000    0.00000
  413.09500     85.779  137.68378    0.00000    0.00000
  413.24500     85.781  137.73482    0.00000    0.00000
  413.40500     85.786  137.78700    0.00000    0.00000
  413.55499     85.796  137.83795    0.00000    0.00000
  413.70999     85.803  137.88968    0.00000    0.00000
  413.86499     85.811  137.94072    0.00000    0.00000
  414.01999     85.815  137.99278    0.00000    0.00000
  414.17499     85.818  138.04366    0.00000    0.00000
  414.32999     85.820  138.09499    0.00000    0.00000
  414.48001     85.823  138.14508    0.00000    0.00000
  414.63000     85.830  138.19568    0.00000    0.00000
  414.78000     85.837  138.24660    0.00000    0.00000
  414.93500     85.843  138.29764    0.00000    0.00000
  415.08499     85.848  138.34798    0.00000    0.00000
  415.23999     85.851  138.39894    0.00000    0.00000
  415.39499     85.853  138.45152    0.00000    0.00000
  415.54999     85.856  138.50249    0.00000    0.00000
  415.70499     85.861  138.55357    0.00000    0.00000
  415.85501     85.868  138.60355    0.00000    0.00000
  416.00500     85.874  138.65353    0.00000    0.00000
  416.15500     85.877  138.70482    0.00000    0.00000
  416.31000     85.881  138.75594    0.00000    0.00000
  416.46500     85.883  138.80690    0.00000    0.00000
  416.62000     85.886  138.85843    0.00000    0.00000
  416.77499     85.888  138.91048    0.00000    0.00000
  416.92999     85.892  138.96185    0.00000    0.00000
  417.07999     85.896  139.01280    0.00000    0.00000
  417.23499     85.899  139.06372    0.00000    0.00000
  417.39001     85.902  139.11533    0.00000    0.00000
  417.54001     85.905  139.16544    0.00000    0.00000
  417.69000     85.907  139.21545    0.00000    0.00000
  417.84000     85.909  139.26637    0.00000    0.00000
  417.99500     85.910  139.31668    0.00000    0.00000
  418.14999     85.911  139.36948    0.00000    0.00000
  418.30499     85.912  139.42043    0.00000    0.00000
  418.45499     85.912  139.47139    0.00000    0.00000
  418.60999     85.913  139.52234    0.00000    0.00000
  418.76999     85.914  139.57535    0.00000    0.00000
  418.92001     85.915  139.62540    0.00000    0.00000
  419.07501     85.915  139.67661    0.00000    0.00000
  419.22501     85.915  139.72659    0.00000    0.00000
  419.37500     85.915  139.77669    0.00000    0.00000
  419.53000     85.915  139.82936    0.00000    0.00000
  419.68500     85.916  139.88031    0.00000    0.00000
  419.84000     85.916  139.93159    0.00000    0.00000
  419.98999     85.916  139.98260    0.00000    0.00000
  420.14999     85.916  140.03539    0.00000    0.00000
  420.29999     85.916  140.08623    0.00000    0.00000
  420.45499     85.917  140.13719    0.00000    0.00000
  420.60999     85.917  140.18855    0.00000    0.00000
  420.76001     85.917  140.23857    0.00000    0.00000
  420.91000     85.917  140.28851    0.00000    0.00000
  421.06000     85.917  140.33946    0.00000    0.00000
  421.21500     85.917  140.39047    0.00000    0.00000
  421.37000     85.917  140.44225    0.00000    0.00000
  421.52499     85.917  140.49417    0.00000    0.00000
  421.67999     85.917  140.54550    0.00000    0.00000
  421.83499     85.917  140.59647    0.00000    0.00000
  421.98499     85.917  140.64812    0.00000    0.00000
  422.14499     85.918  140.70053    0.00000    0.00000
  422.29501     85.918  140.75011    0.00000    0.00000
  422.45001     85.918  140.80139    0.00000    0.00000
  422.60001     85.918  140.85146    0.00000    0.00000
